User_ID,Age,Gender,Region,Game_Genre,Interaction_Rating
U_2315,20,Male,AFR,JRPG,3
U_2316,48,Non-binary,OCE,JRPG,3
U_2317,55,Non-binary,OCE,Strategy,5
U_2318,40,Other,AFR,Strategy,5
U_2319,58,Female,ASIA,Battle Royale,2
U_2320,44,Non-binary,SA,Horror,3
U_2321,58,Non-binary,EU,Adventure,3
U_2322,21,Other,NA,Simulation,3
U_2323,45,Male,SA,RPG,3
U_2324,20,Other,AFR,Battle Royale,3
U_2325,31,Male,NA,RPG,4
U_2326,27,Non-binary,SA,Battle Royale,3
U_2327,48,Other,SA,Adventure,3
U_2328,61,Male,ASIA,RPG,4
U_2329,39,Female,EU,Strategy,5
U_2330,18,Other,AFR,Strategy,3
U_2331,38,Non-binary,NA,Strategy,4
U_2332,52,Non-binary,SA,Puzzle,4
U_2333,39,Female,EU,FPS,2
U_2334,15,Male,NA,Puzzle,2
U_2335,17,Other,AFR,JRPG,3
U_2336,18,Non-binary,OCE,Horror,3
U_2337,58,Female,AFR,RPG,3
U_2338,25,Male,AFR,Puzzle,3
U_2339,21,Non-binary,NA,Simulation,3
U_2340,40,Non-binary,AFR,JRPG,3
U_2341,45,Female,SA,Simulation,5
U_2342,59,Other,SA,Adventure,3
U_2343,28,Other,AFR,Adventure,4
U_2344,40,Male,EU,Action,4
U_2345,60,Other,EU,Action,3
U_2346,47,Male,ASIA,Action,4
U_2347,29,Female,OCE,Action,3
U_2348,61,Female,EU,RPG,3
U_2349,22,Male,NA,RPG,5
U_2350,64,Non-binary,ASIA,Adventure,3
U_2351,43,Female,SA,RPG,3
U_2352,42,Non-binary,ASIA,Strategy,5
U_2353,15,Other,SA,RPG,3
U_2354,60,Female,AFR,FPS,2
U_2355,30,Female,OCE,Horror,3
U_2356,24,Other,ASIA,Strategy,5
U_2357,21,Other,AFR,Action,3
U_2358,59,Female,ASIA,Strategy,5
U_2359,57,Non-binary,EU,FPS,2
U_2360,62,Non-binary,NA,FPS,3
U_2361,34,Non-binary,NA,Horror,3
U_2362,46,Male,OCE,RPG,3
U_2363,37,Non-binary,EU,Battle Royale,2
U_2364,49,Other,ASIA,Puzzle,5
U_2365,42,Non-binary,EU,Adventure,3
U_2366,20,Female,SA,Puzzle,4
U_2367,24,Non-binary,EU,FPS,3
U_2368,38,Other,NA,Puzzle,5
U_2369,40,Female,OCE,Puzzle,5
U_2370,19,Male,SA,FPS,4
U_2371,59,Non-binary,ASIA,FPS,2
U_2372,34,Other,ASIA,Strategy,4
U_2373,27,Non-binary,SA,Simulation,3
U_2374,17,Non-binary,AFR,Puzzle,3
U_2375,29,Female,ASIA,FPS,3
U_2376,29,Male,AFR,Puzzle,3
U_2377,25,Non-binary,EU,Puzzle,3
U_2378,16,Other,ASIA,Simulation,3
U_2379,49,Female,AFR,Action,3
U_2380,16,Other,AFR,JRPG,3
U_2381,22,Other,NA,FPS,4
U_2382,34,Female,SA,Puzzle,4
U_2383,41,Other,EU,Action,3
U_2384,62,Female,SA,Puzzle,5
U_2385,35,Female,SA,Action,3
U_2386,45,Female,OCE,Strategy,5
U_2387,64,Male,EU,Horror,3
U_2388,32,Female,SA,Puzzle,4
U_2389,20,Non-binary,OCE,Strategy,3
U_2390,35,Non-binary,ASIA,Action,3
U_2391,18,Female,OCE,FPS,2
U_2392,17,Female,EU,Action,5
U_2393,46,Other,OCE,FPS,2
U_2394,54,Female,AFR,JRPG,3
U_2395,57,Male,ASIA,Adventure,3
U_2396,59,Non-binary,SA,Battle Royale,2
U_2397,39,Male,AFR,Horror,3
U_2398,46,Male,ASIA,Adventure,3
U_2399,45,Male,ASIA,Horror,3
U_2400,39,Other,NA,Battle Royale,2
U_2401,41,Non-binary,SA,Simulation,4
U_2402,43,Male,NA,Adventure,3
U_2403,26,Female,ASIA,FPS,2
U_2404,26,Other,OCE,Puzzle,3
U_2405,16,Female,SA,RPG,3
U_2406,23,Other,NA,FPS,4
U_2407,42,Non-binary,AFR,Strategy,4
U_2408,19,Non-binary,EU,Strategy,3
U_2409,30,Male,ASIA,Action,4
U_2410,50,Non-binary,NA,JRPG,3
U_2411,33,Non-binary,SA,Strategy,3
U_2412,39,Female,EU,RPG,3
U_2413,29,Male,OCE,Horror,3
U_2414,27,Non-binary,ASIA,Strategy,5
U_2415,40,Female,NA,Adventure,3
U_2416,41,Male,SA,Battle Royale,2
U_2417,58,Non-binary,OCE,Battle Royale,2
U_2418,19,Male,OCE,Adventure,4
U_2419,26,Other,AFR,Strategy,3
U_2420,26,Male,EU,JRPG,3
U_2421,15,Non-binary,ASIA,Action,4
U_2422,65,Male,AFR,Strategy,5
U_2423,46,Female,EU,Battle Royale,2
U_2424,50,Non-binary,EU,Strategy,5
U_2425,20,Male,NA,Simulation,3
U_2426,61,Male,ASIA,Strategy,5
U_2427,61,Male,AFR,FPS,3
U_2428,50,Female,NA,JRPG,3
U_2429,55,Non-binary,SA,JRPG,3
U_2430,48,Female,EU,Battle Royale,2
U_2431,48,Male,SA,FPS,3
U_2432,48,Male,AFR,FPS,3
U_2433,47,Other,OCE,FPS,2
U_2434,49,Male,OCE,Action,4
U_2435,23,Non-binary,OCE,Horror,3
U_2436,14,Female,OCE,Puzzle,4
U_2437,25,Female,OCE,FPS,3
U_2438,30,Female,EU,Horror,3
U_2439,18,Other,SA,Action,3
U_2440,52,Female,OCE,Battle Royale,2
U_2441,44,Female,ASIA,RPG,4
U_2442,59,Male,ASIA,Puzzle,5
U_2443,62,Non-binary,ASIA,Strategy,5
U_2444,32,Other,ASIA,Simulation,3
U_2445,42,Male,EU,RPG,3
U_2446,65,Non-binary,ASIA,JRPG,4
U_2447,28,Non-binary,SA,Strategy,3
U_2448,37,Male,EU,Simulation,5
U_2449,43,Female,NA,Simulation,5
U_2450,60,Female,SA,Adventure,3
U_2451,34,Non-binary,AFR,Battle Royale,3
U_2452,22,Male,SA,Battle Royale,3
U_2453,15,Other,AFR,Action,5
U_2454,35,Other,SA,Battle Royale,2
U_2455,64,Non-binary,EU,JRPG,3
U_2456,17,Male,AFR,Simulation,3
U_2457,45,Female,NA,Simulation,5
U_2458,13,Male,NA,Puzzle,2
U_2459,27,Other,ASIA,Simulation,3
U_2460,32,Other,ASIA,JRPG,4
U_2461,13,Male,OCE,Puzzle,3
U_2462,19,Other,NA,Strategy,3
U_2463,54,Other,EU,RPG,3
U_2464,16,Male,AFR,Puzzle,3
U_2465,15,Other,AFR,Horror,3
U_2466,33,Male,EU,Puzzle,3
U_2467,34,Other,NA,Puzzle,3
U_2468,22,Male,OCE,Adventure,5
U_2469,20,Male,AFR,Simulation,3
U_2470,40,Male,OCE,JRPG,3
U_2471,49,Male,ASIA,JRPG,4
U_2472,49,Other,EU,RPG,3
U_2473,49,Non-binary,ASIA,Adventure,3
U_2474,49,Non-binary,SA,FPS,2
U_2475,46,Female,ASIA,Adventure,3
U_2476,63,Male,AFR,Puzzle,5
U_2477,51,Female,OCE,Horror,3
U_2478,49,Non-binary,AFR,JRPG,3
U_2479,50,Other,SA,Simulation,5
U_2480,40,Non-binary,EU,Adventure,3
U_2481,59,Female,NA,Strategy,4
U_2482,51,Other,ASIA,Puzzle,5
U_2483,23,Other,NA,Horror,3
U_2484,53,Female,ASIA,Simulation,5
U_2485,35,Female,AFR,Puzzle,5
U_2486,31,Male,AFR,Action,4
U_2487,34,Other,OCE,JRPG,3
U_2488,44,Female,SA,Puzzle,5
U_2489,64,Female,ASIA,RPG,4
U_2490,54,Female,ASIA,Puzzle,5
U_2491,21,Female,EU,Battle Royale,3
U_2492,19,Other,NA,FPS,3
U_2493,19,Other,ASIA,Puzzle,3
U_2494,32,Male,OCE,JRPG,3
U_2495,40,Non-binary,AFR,Battle Royale,2
U_2496,34,Female,AFR,Puzzle,4
U_2497,54,Non-binary,AFR,Adventure,3
U_2498,53,Other,SA,FPS,2
U_2499,55,Non-binary,SA,JRPG,3
U_2500,27,Non-binary,NA,FPS,4
U_2501,44,Male,AFR,JRPG,3
U_2502,65,Other,OCE,Puzzle,4
U_2503,26,Female,EU,FPS,3
U_2504,19,Female,OCE,Simulation,4
U_2505,47,Female,NA,JRPG,3
U_2506,15,Other,AFR,Puzzle,2
U_2507,39,Other,EU,Horror,3
U_2508,55,Other,EU,Puzzle,5
U_2509,30,Female,ASIA,Horror,3
U_2510,47,Female,OCE,RPG,3
U_2511,31,Male,OCE,Horror,3
U_2512,52,Male,OCE,Puzzle,5
U_2513,61,Non-binary,OCE,Strategy,5
U_2514,29,Non-binary,EU,Puzzle,3
U_2515,65,Male,SA,Simulation,5
U_2516,40,Non-binary,EU,Simulation,5
U_2517,54,Non-binary,AFR,Horror,3
U_2518,51,Non-binary,AFR,Horror,3
U_2519,57,Other,AFR,Horror,3
U_2520,42,Male,NA,Simulation,5
U_2521,15,Female,SA,Puzzle,3
U_2522,53,Male,SA,Battle Royale,2
U_2523,35,Non-binary,ASIA,Battle Royale,2
U_2524,50,Male,OCE,FPS,3
U_2525,39,Female,SA,Puzzle,5
U_2526,21,Non-binary,EU,Strategy,4
U_2527,31,Female,ASIA,JRPG,4
U_2528,24,Non-binary,AFR,RPG,4
U_2529,53,Female,AFR,Battle Royale,2
U_2530,61,Male,ASIA,FPS,3
U_2531,43,Other,AFR,Horror,3
U_2532,45,Non-binary,NA,Horror,3
U_2533,57,Male,OCE,FPS,3
U_2534,65,Male,NA,Battle Royale,2
U_2535,54,Other,SA,Adventure,3
U_2536,32,Non-binary,OCE,JRPG,3
U_2537,51,Other,SA,JRPG,3
U_2538,37,Non-binary,ASIA,Puzzle,4
U_2539,57,Female,NA,Horror,3
U_2540,41,Female,NA,Action,4
U_2541,63,Non-binary,EU,Puzzle,5
U_2542,53,Male,NA,JRPG,3
U_2543,23,Female,NA,Puzzle,4
U_2544,39,Male,SA,Strategy,5
U_2545,40,Non-binary,NA,FPS,3
U_2546,28,Other,OCE,Strategy,3
U_2547,14,Male,ASIA,Puzzle,3
U_2548,65,Non-binary,ASIA,Puzzle,5
U_2549,53,Other,ASIA,FPS,2
U_2550,45,Female,AFR,Strategy,4
U_2551,35,Non-binary,EU,Horror,3
U_2552,13,Female,ASIA,Horror,3
U_2553,39,Non-binary,EU,Puzzle,5
U_2554,34,Non-binary,EU,Battle Royale,3
U_2555,62,Other,OCE,Battle Royale,2
U_2556,40,Female,ASIA,JRPG,4
U_2557,34,Non-binary,OCE,JRPG,3
U_2558,18,Female,EU,Simulation,5
U_2559,42,Other,EU,Puzzle,4
U_2560,62,Other,SA,Action,3
U_2561,38,Female,SA,Adventure,3
U_2562,65,Female,EU,Action,3
U_2563,47,Other,OCE,Battle Royale,2
U_2564,21,Female,EU,Action,3
U_2565,44,Female,SA,RPG,3
U_2566,40,Non-binary,ASIA,Strategy,5
U_2567,63,Other,EU,Simulation,5
U_2568,25,Non-binary,ASIA,RPG,5
U_2569,31,Other,EU,JRPG,3
U_2570,62,Non-binary,NA,Horror,3
U_2571,39,Female,SA,JRPG,3
U_2572,33,Male,ASIA,Adventure,4
U_2573,19,Male,ASIA,Puzzle,3
U_2574,48,Other,NA,Puzzle,4
U_2575,58,Non-binary,SA,RPG,3
U_2576,44,Other,OCE,Simulation,5
U_2577,52,Other,OCE,Puzzle,5
U_2578,35,Other,SA,Strategy,5
U_2579,63,Other,OCE,Simulation,5
U_2580,59,Female,OCE,Adventure,3
U_2581,28,Female,OCE,Action,3
U_2582,21,Female,SA,FPS,3
U_2583,21,Other,OCE,Strategy,3
U_2584,20,Other,OCE,Puzzle,3
U_2585,36,Female,NA,FPS,3
U_2586,44,Male,NA,Strategy,5
U_2587,58,Non-binary,AFR,Battle Royale,2
U_2588,25,Other,AFR,Horror,3
U_2589,20,Non-binary,EU,Battle Royale,3
U_2590,24,Female,OCE,RPG,4
U_2591,53,Female,EU,Strategy,5
U_2592,33,Other,SA,Simulation,3
U_2593,41,Non-binary,NA,Action,4
U_2594,23,Non-binary,ASIA,RPG,5
U_2595,47,Other,SA,Strategy,5
U_2596,42,Other,SA,Battle Royale,2
U_2597,21,Non-binary,SA,Battle Royale,3
U_2598,39,Other,SA,Adventure,3
U_2599,27,Other,NA,Action,4
U_2600,43,Other,EU,FPS,2
U_2601,36,Female,AFR,RPG,3
U_2602,45,Female,SA,Simulation,5
U_2603,26,Female,ASIA,JRPG,4
U_2604,25,Non-binary,OCE,Strategy,3
U_2605,65,Non-binary,AFR,Battle Royale,2
U_2606,65,Non-binary,NA,RPG,3
U_2607,19,Male,EU,RPG,4
U_2608,21,Non-binary,SA,Adventure,4
U_2609,21,Male,NA,RPG,4
U_2610,24,Other,OCE,JRPG,3
U_2611,13,Male,ASIA,JRPG,5
U_2612,20,Other,OCE,Horror,3
U_2613,15,Non-binary,NA,Simulation,3
U_2614,59,Male,ASIA,Adventure,3
U_2615,37,Female,ASIA,JRPG,4
U_2616,55,Male,ASIA,Puzzle,5
U_2617,51,Male,OCE,Puzzle,4
U_2618,54,Other,SA,Strategy,4
U_2619,61,Female,SA,RPG,3
U_2620,15,Female,ASIA,JRPG,5
U_2621,65,Female,SA,FPS,2
U_2622,30,Non-binary,AFR,RPG,5
U_2623,65,Female,AFR,Puzzle,5
U_2624,43,Male,EU,Horror,3
U_2625,61,Female,ASIA,Strategy,5
U_2626,32,Female,AFR,FPS,2
U_2627,46,Female,SA,Puzzle,5
U_2628,38,Other,OCE,Strategy,5
U_2629,40,Other,NA,Strategy,4
U_2630,29,Other,ASIA,FPS,3
U_2631,26,Male,OCE,RPG,5
U_2632,23,Male,AFR,Horror,3
U_2633,22,Male,OCE,Battle Royale,3
U_2634,53,Female,SA,Strategy,4
U_2635,63,Male,AFR,JRPG,3
U_2636,60,Other,SA,Horror,3
U_2637,44,Other,EU,Adventure,3
U_2638,39,Non-binary,NA,Simulation,4
U_2639,22,Male,AFR,RPG,4
U_2640,41,Male,ASIA,Puzzle,4
U_2641,27,Non-binary,OCE,Simulation,3
U_2642,56,Non-binary,NA,Action,4
U_2643,61,Non-binary,AFR,Strategy,4
U_2644,56,Female,ASIA,Puzzle,5
U_2645,30,Non-binary,NA,Battle Royale,3
U_2646,36,Non-binary,ASIA,FPS,2
U_2647,59,Non-binary,AFR,Adventure,3
U_2648,62,Male,EU,Adventure,3
U_2649,38,Other,SA,JRPG,3
U_2650,29,Female,NA,Puzzle,4
U_2651,33,Other,ASIA,Horror,3
U_2652,37,Other,AFR,Simulation,5
U_2653,48,Non-binary,SA,Battle Royale,2
U_2654,41,Female,OCE,Battle Royale,2
U_2655,17,Male,OCE,JRPG,3
U_2656,42,Female,EU,RPG,3
U_2657,41,Male,AFR,JRPG,3
U_2658,46,Other,NA,Strategy,5
U_2659,40,Other,OCE,Horror,3
U_2660,37,Other,NA,Strategy,4
U_2661,62,Non-binary,NA,RPG,3
U_2662,58,Non-binary,EU,JRPG,3
U_2663,65,Male,ASIA,Simulation,5
U_2664,64,Other,ASIA,Puzzle,4
U_2665,16,Other,SA,Horror,3
U_2666,30,Non-binary,OCE,FPS,3
U_2667,62,Other,NA,Horror,3
U_2668,13,Non-binary,ASIA,Battle Royale,5
U_2669,52,Male,ASIA,Strategy,5
U_2670,46,Female,OCE,RPG,3
U_2671,65,Non-binary,EU,Adventure,3
U_2672,44,Other,EU,Battle Royale,2
U_2673,37,Other,SA,Puzzle,4
U_2674,55,Male,EU,Simulation,5
U_2675,62,Female,OCE,Puzzle,5
U_2676,49,Female,OCE,Adventure,3
U_2677,45,Non-binary,ASIA,Horror,3
U_2678,52,Non-binary,NA,JRPG,3
U_2679,46,Female,OCE,Puzzle,5
U_2680,54,Male,AFR,Simulation,4
U_2681,30,Non-binary,AFR,Simulation,3
U_2682,39,Non-binary,ASIA,Horror,3
U_2683,26,Female,OCE,JRPG,3
U_2684,30,Other,NA,Adventure,4
U_2685,65,Male,NA,Action,4
U_2686,52,Non-binary,ASIA,Adventure,3
U_2687,56,Other,SA,Adventure,3
U_2688,40,Non-binary,AFR,Simulation,4
U_2689,40,Female,AFR,JRPG,3
U_2690,60,Non-binary,SA,RPG,3
U_2691,13,Non-binary,AFR,Puzzle,3
U_2692,65,Non-binary,ASIA,RPG,5
U_2693,45,Female,EU,RPG,3
U_2694,55,Non-binary,ASIA,Horror,3
U_2695,57,Male,ASIA,Simulation,4
U_2696,56,Other,SA,JRPG,3
U_2697,27,Female,AFR,Action,3
U_2698,30,Female,SA,Puzzle,4
U_2699,44,Male,OCE,Simulation,5
U_2700,34,Other,AFR,Battle Royale,3
U_2701,15,Non-binary,NA,FPS,5
U_2702,48,Other,EU,Strategy,5
U_2703,29,Male,EU,FPS,4
U_2704,16,Female,ASIA,FPS,5
U_2705,52,Non-binary,AFR,Simulation,5
U_2706,23,Non-binary,NA,JRPG,3
U_2707,23,Female,ASIA,RPG,5
U_2708,50,Other,OCE,Action,3
U_2709,47,Non-binary,ASIA,Battle Royale,2
U_2710,24,Female,SA,Horror,3
U_2711,63,Male,AFR,Battle Royale,2
U_2712,46,Female,EU,Battle Royale,2
U_2713,37,Other,ASIA,FPS,2
U_2714,57,Male,OCE,JRPG,3
U_2715,27,Female,SA,FPS,3
U_2716,38,Non-binary,NA,Strategy,5
U_2717,33,Female,EU,FPS,3
U_2718,53,Non-binary,SA,Adventure,3
U_2719,47,Male,AFR,FPS,3
U_2720,38,Female,NA,FPS,2
U_2721,62,Other,SA,Action,3
U_2722,45,Non-binary,NA,Adventure,3
U_2723,13,Other,OCE,FPS,5
U_2724,52,Female,EU,Puzzle,5
U_2725,32,Other,SA,Battle Royale,3
U_2726,14,Non-binary,NA,Action,5
U_2727,50,Male,AFR,Battle Royale,2
U_2728,57,Other,ASIA,JRPG,4
U_2729,47,Female,SA,Strategy,4
U_2730,24,Male,AFR,RPG,4
U_2731,19,Non-binary,EU,FPS,3
U_2732,59,Male,ASIA,Adventure,3
U_2733,16,Male,EU,Horror,3
U_2734,59,Other,SA,JRPG,3
U_2735,40,Non-binary,ASIA,Adventure,3
U_2736,55,Non-binary,OCE,JRPG,3
U_2737,30,Female,SA,RPG,4
U_2738,40,Non-binary,ASIA,Action,3
U_2739,41,Other,ASIA,JRPG,4
U_2740,54,Female,SA,RPG,3
U_2741,58,Male,AFR,FPS,2
U_2742,56,Other,OCE,Strategy,5
U_2743,37,Non-binary,SA,JRPG,3
U_2744,35,Female,OCE,Simulation,5
U_2745,28,Non-binary,AFR,Puzzle,3
U_2746,39,Non-binary,NA,Simulation,5
U_2747,49,Male,NA,Adventure,3
U_2748,38,Other,NA,Adventure,3
U_2749,34,Female,OCE,Horror,3
U_2750,51,Male,EU,Adventure,3
U_2751,47,Male,NA,Strategy,5
U_2752,31,Other,OCE,FPS,3
U_2753,61,Non-binary,SA,JRPG,3
U_2754,39,Non-binary,EU,Simulation,5
U_2755,61,Other,ASIA,Puzzle,5
U_2756,42,Female,ASIA,FPS,1
U_2757,29,Female,EU,Action,3
U_2758,57,Female,AFR,FPS,2
U_2759,18,Male,AFR,Battle Royale,3
U_2760,46,Non-binary,SA,Battle Royale,2
U_2761,33,Female,SA,RPG,4
U_2762,18,Male,NA,Horror,3
U_2763,21,Non-binary,AFR,Action,3
U_2764,32,Non-binary,SA,RPG,5
U_2765,60,Other,ASIA,Horror,3
U_2766,56,Other,NA,JRPG,3
U_2767,33,Other,OCE,Puzzle,3
U_2768,41,Female,ASIA,Adventure,3
U_2769,42,Male,ASIA,Puzzle,5
U_2770,19,Other,NA,Battle Royale,3
U_2771,42,Non-binary,AFR,Action,3
U_2772,21,Female,AFR,FPS,3
U_2773,60,Female,SA,Simulation,5
U_2774,19,Non-binary,SA,RPG,4
U_2775,38,Other,EU,Strategy,5
U_2776,47,Male,NA,Adventure,3
U_2777,18,Other,NA,FPS,4
U_2778,46,Female,NA,FPS,3
U_2779,61,Female,ASIA,Adventure,3
U_2780,17,Non-binary,AFR,Simulation,3
U_2781,36,Female,ASIA,Adventure,3
U_2782,64,Non-binary,EU,Action,3
U_2783,60,Female,EU,Strategy,5
U_2784,63,Female,EU,Adventure,3
U_2785,39,Other,OCE,Battle Royale,2
U_2786,45,Female,ASIA,JRPG,4
U_2787,42,Other,OCE,JRPG,3
U_2788,58,Non-binary,ASIA,Puzzle,4
U_2789,41,Male,NA,Adventure,3
U_2790,59,Other,OCE,Battle Royale,2
U_2791,57,Non-binary,SA,Simulation,4
U_2792,17,Non-binary,AFR,JRPG,3
U_2793,14,Male,SA,Simulation,3
U_2794,37,Female,EU,Action,3
U_2795,27,Female,ASIA,Simulation,4
U_2796,54,Male,AFR,Strategy,5
U_2797,52,Female,ASIA,Puzzle,5
U_2798,60,Other,NA,Puzzle,4
U_2799,14,Male,OCE,Action,5
U_2800,60,Other,NA,Puzzle,4
U_2801,32,Non-binary,ASIA,Adventure,4
U_2802,50,Other,AFR,Horror,3
U_2803,63,Female,NA,Action,4
U_2804,53,Non-binary,AFR,Battle Royale,2
U_2805,52,Female,OCE,JRPG,3
U_2806,14,Other,OCE,Strategy,2
U_2807,42,Male,ASIA,Horror,3
U_2808,42,Other,SA,Strategy,5
U_2809,39,Non-binary,EU,Horror,3
U_2810,48,Non-binary,ASIA,Puzzle,4
U_2811,47,Female,NA,Puzzle,5
U_2812,22,Non-binary,ASIA,Action,3
U_2813,65,Female,NA,FPS,3
U_2814,17,Non-binary,ASIA,Action,4
U_2815,57,Female,NA,Action,3
U_2816,42,Female,ASIA,Puzzle,5
U_2817,60,Non-binary,AFR,Action,3
U_2818,40,Female,AFR,Horror,3
U_2819,24,Non-binary,ASIA,Puzzle,3
U_2820,60,Other,NA,Simulation,5
U_2821,56,Non-binary,NA,Horror,3
U_2822,23,Other,NA,RPG,4
U_2823,17,Female,OCE,Adventure,3
U_2824,53,Non-binary,SA,Puzzle,4
U_2825,20,Non-binary,NA,Horror,3
U_2826,21,Female,OCE,Adventure,4
U_2827,20,Non-binary,OCE,JRPG,3
U_2828,47,Other,EU,Simulation,5
U_2829,15,Other,AFR,Horror,3
U_2830,62,Male,ASIA,JRPG,4
U_2831,62,Male,ASIA,Adventure,3
U_2832,64,Male,NA,Battle Royale,2
U_2833,14,Female,NA,Strategy,2
U_2834,42,Female,EU,Action,3
U_2835,37,Female,ASIA,JRPG,5
U_2836,40,Female,SA,Puzzle,5
U_2837,28,Non-binary,EU,RPG,4
U_2838,37,Female,SA,Adventure,3
U_2839,46,Other,AFR,RPG,3
U_2840,39,Other,SA,Simulation,4
U_2841,14,Other,OCE,JRPG,3
U_2842,37,Non-binary,NA,Simulation,5
U_2843,44,Male,EU,Battle Royale,2
U_2844,47,Male,EU,Battle Royale,2
U_2845,32,Other,AFR,Adventure,5
U_2846,35,Female,NA,RPG,3
U_2847,42,Non-binary,OCE,Strategy,5
U_2848,17,Other,SA,Strategy,2
U_2849,29,Female,NA,Action,4
U_2850,43,Other,SA,FPS,2
U_2851,26,Female,EU,Adventure,4
U_2852,41,Other,NA,Puzzle,5
U_2853,36,Male,OCE,FPS,2
U_2854,38,Male,SA,Simulation,5
U_2855,44,Other,OCE,Battle Royale,2
U_2856,46,Male,NA,Simulation,5
U_2857,43,Non-binary,SA,Battle Royale,2
U_2858,20,Female,AFR,Strategy,3
U_2859,16,Male,OCE,Simulation,3
U_2860,64,Non-binary,NA,Simulation,4
U_2861,62,Female,ASIA,Strategy,5
U_2862,58,Female,ASIA,Adventure,3
U_2863,64,Female,SA,JRPG,3
U_2864,46,Female,NA,Horror,3
U_2865,35,Male,ASIA,Action,4
U_2866,30,Other,ASIA,FPS,3
U_2867,58,Male,OCE,Simulation,4
U_2868,17,Female,NA,Action,5
U_2869,32,Male,EU,Horror,3
U_2870,57,Non-binary,EU,Horror,3
U_2871,26,Male,NA,RPG,4
U_2872,47,Other,NA,Simulation,5
U_2873,56,Female,SA,Action,3
U_2874,53,Non-binary,EU,Battle Royale,2
U_2875,41,Female,AFR,JRPG,3
U_2876,55,Non-binary,NA,Action,4
U_2877,43,Other,SA,Adventure,3
U_2878,59,Other,NA,JRPG,3
U_2879,38,Female,EU,JRPG,3
U_2880,48,Male,EU,Adventure,3
U_2881,33,Non-binary,OCE,Battle Royale,3
U_2882,26,Female,AFR,JRPG,3
U_2883,40,Other,NA,Strategy,4
U_2884,40,Male,SA,JRPG,3
U_2885,43,Female,SA,RPG,3
U_2886,55,Male,ASIA,RPG,5
U_2887,14,Other,ASIA,Battle Royale,4
U_2888,57,Non-binary,NA,Simulation,4
U_2889,44,Other,ASIA,RPG,5
U_2890,15,Female,SA,Horror,3
U_2891,39,Non-binary,NA,Action,4
U_2892,22,Non-binary,EU,Simulation,4
U_2893,56,Female,ASIA,RPG,4
U_2894,17,Non-binary,ASIA,Battle Royale,4
U_2895,47,Female,EU,Simulation,5
U_2896,51,Non-binary,OCE,JRPG,3
U_2897,20,Non-binary,ASIA,Strategy,4
U_2898,30,Male,AFR,Horror,3
U_2899,21,Non-binary,ASIA,FPS,3
U_2900,28,Non-binary,EU,JRPG,3
U_2901,38,Other,ASIA,Battle Royale,2
U_2902,57,Other,EU,JRPG,3
U_2903,20,Other,EU,RPG,4
U_2904,17,Male,AFR,Horror,3
U_2905,32,Non-binary,NA,RPG,4
U_2906,48,Female,AFR,Puzzle,5
U_2907,19,Male,AFR,Adventure,4
U_2908,55,Non-binary,EU,Strategy,5
U_2909,57,Female,AFR,Adventure,3
U_2910,60,Female,ASIA,Action,3
U_2911,20,Other,ASIA,Simulation,3
U_2912,51,Female,AFR,JRPG,3
U_2913,34,Male,SA,Adventure,4
U_2914,36,Male,EU,Adventure,3
U_2915,54,Male,OCE,Action,4
U_2916,57,Other,EU,Puzzle,4
U_2917,31,Non-binary,OCE,Simulation,3
U_2918,25,Female,EU,Puzzle,4
U_2919,57,Female,SA,RPG,3
U_2920,57,Other,ASIA,JRPG,4
U_2921,24,Other,SA,Adventure,4
U_2922,28,Non-binary,OCE,JRPG,3
U_2923,20,Non-binary,EU,JRPG,3
U_2924,32,Female,ASIA,Action,3
U_2925,40,Other,ASIA,Strategy,5
U_2926,51,Other,ASIA,JRPG,5
U_2927,55,Other,EU,Strategy,5
U_2928,25,Female,SA,JRPG,3
U_2929,37,Male,ASIA,Battle Royale,2
U_2930,39,Other,SA,Horror,3
U_2931,15,Non-binary,AFR,FPS,4
U_2932,44,Non-binary,NA,Horror,3
U_2933,14,Non-binary,ASIA,Strategy,3
U_2934,49,Other,NA,Horror,3
U_2935,42,Other,SA,FPS,2
U_2936,21,Male,OCE,Simulation,3
U_2937,44,Non-binary,EU,JRPG,3
U_2938,53,Non-binary,SA,FPS,2
U_2939,59,Other,ASIA,Battle Royale,2
U_2940,15,Non-binary,AFR,Battle Royale,5
U_2941,24,Other,EU,JRPG,3
U_2942,22,Non-binary,ASIA,Battle Royale,3
U_2943,41,Male,AFR,JRPG,3
U_2944,63,Other,AFR,Simulation,5
U_2945,16,Non-binary,OCE,Battle Royale,5
U_2946,14,Other,OCE,Strategy,3
U_2947,53,Non-binary,EU,FPS,2
U_2948,53,Female,EU,RPG,3
U_2949,36,Other,AFR,Simulation,4
U_2950,14,Non-binary,EU,Action,5
U_2951,15,Female,EU,Adventure,3
U_2952,33,Non-binary,SA,Action,3
U_2953,52,Male,ASIA,Simulation,5
U_2954,48,Other,EU,Battle Royale,2
U_2955,19,Non-binary,ASIA,Adventure,4
U_2956,37,Non-binary,EU,Strategy,5
U_2957,31,Male,SA,RPG,4
U_2958,55,Female,ASIA,Strategy,5
U_2959,55,Other,EU,JRPG,3
U_2960,49,Male,SA,Strategy,5
U_2961,41,Male,OCE,JRPG,3
U_2962,19,Male,EU,Puzzle,3
U_2963,64,Other,AFR,Adventure,3
U_2964,50,Female,OCE,JRPG,3
U_2965,51,Female,NA,Horror,3
U_2966,52,Non-binary,OCE,Battle Royale,2
